subjects,block_number,trial_number,stim_mean,stim_sd,estimation,abs_estimation_error,rt,R
56,2,22,60,6,32.6567208300867,27.3432791699133,1.807,0.7328151017866653
56,2,23,40,4,27.844132968508216,12.15586703149178,1.656,0.6248208827103054
56,2,24,40,12,30.102474329686032,9.897525670313968,2.44,0.6754979443501212
56,2,25,100,10,95.435127764934,4.564872235065977,1.489,2.1415592591479995
56,2,26,80,8,49.910810860156815,30.089189139843185,1.741,1.1199959766641308
56,2,27,40,4,37.706602503327616,2.293397496672384,2.474,0.8461341815448896
56,2,28,100,30,92.06850372189096,7.931496278109022,2.006,2.066012392283551
56,2,29,40,12,33.50514536528256,6.4948546347174405,1.972,0.7518537038359271
56,2,30,80,8,69.1472163791212,10.852783620878796,2.939,1.55165990709165
56,2,31,60,6,45.22025908499327,14.779740915006728,3.931,1.014740240963157
56,2,32,40,4,34.39782876061847,5.602171239381533,1.791,0.7718854723842762
56,2,33,100,30,93.39627349998491,6.603726500015084,3.608,2.095807476430112
56,2,34,80,24,87.90382645387281,7.90382645387281,1.756,1.9725572529279924
56,2,35,40,8,36.5255470749393,3.474452925060703,3.042,0.8196313597069819
56,2,36,100,20,87.15331155253912,12.846688447460876,2.791,1.9557157379248526
56,2,37,60,12,36.6497416418546,23.3502583581454,1.284,0.8224182792715308
56,2,38,100,20,70.43055070013533,29.569449299864672,1.623,1.5804578619130614
56,2,39,60,6,37.248765241511634,22.75123475848837,1.222,0.8358603374144556
56,2,40,60,18,25.56181077978053,34.43818922021947,1.739,0.5736056925586492
56,2,41,80,16,83.38155806957624,3.3815580695762435,1.593,1.8710777876875102
56,2,42,40,12,28.379784892343707,11.620215107656293,1.405,0.6368408837731827
56,2,43,60,18,91.79683374716892,31.79683374716893,2.407,2.0599161323064963
56,2,44,60,12,32.4520141452694,27.5479858547306,1.523,0.7282214945212172
56,2,45,80,24,80.3471125610449,0.347112561044895,3.14,1.802984989706649
56,2,46,100,10,94.19259351279209,5.807406487207913,1.522,2.113676855731123
56,2,47,100,20,92.35317411576052,7.646825884239489,1.79,2.072400380984088
56,2,48,40,8,36.2462032693287,3.7537967306712967,2.623,0.8133628993674671
56,2,49,80,24,73.8285474788879,6.171452521112087,2.898,1.6567087313205677
56,2,50,80,8,77.21640890108073,2.783591098919274,1.524,1.7327321638587194
56,2,51,80,16,61.118985605850334,18.881014394149656,2.024,1.3715068298157123
56,2,52,40,12,39.48768837835745,0.512311621642553,1.641,0.88610165511922
56,2,55,60,12,69.797440558372,9.797440558372,1.839,1.5662509035539411
56,2,56,40,8,33.339083989269625,6.660916010730375,2.64,0.748127295272161
56,2,58,40,8,36.04309938423131,3.956900615768689,1.788,0.8088052588436278
56,2,59,40,4,31.69393533083398,8.30606466916602,1.922,0.7112102457049859
56,2,60,60,6,51.87089814268496,8.129101857315035,2.44,1.1639802324297392
56,3,1,40,4,38.21936942112706,1.7806305788729304,2.274,0.857640644273194
56,3,2,60,18,40.42971131642973,19.57028868357027,2.759,0.9072406004175125
56,3,3,60,12,39.23136935745536,20.76863064254464,2.207,0.8803498697403533
56,3,4,100,30,70.85688253405395,29.143117465946048,1.556,1.5900247258947058
56,3,5,100,20,79.76798428740764,20.23201571259236,1.725,1.7899893816356134
56,3,6,60,6,45.33267393270794,14.667326067292052,1.44,1.017262824246977
56,3,7,100,10,34.40979101446476,65.59020898553524,1.256,0.7721539047328755
56,3,8,40,4,29.295483154460957,10.704516845539048,1.34,0.6573891047244148
56,3,9,40,8,29.49615030628975,10.50384969371025,1.54,0.6618920650815728
56,3,10,100,10,83.11208793046684,16.887912069533144,1.423,1.865030891906168
56,3,11,80,24,42.9885584492679,37.011441550732094,1.674,0.964660995804539
56,3,12,100,20,77.74677579540514,22.253224204594854,2.59,1.7446335691366968
56,3,13,40,12,36.4653724019671,3.5346275980328983,2.123,0.8182810432031131
56,3,14,100,10,83.53543654661416,16.464563453385836,1.723,1.874530812637567
56,3,15,80,24,34.54988011564535,45.45011988435465,1.608,0.7752974968122822
56,3,16,40,12,37.40648960138672,2.593510398613276,1.489,0.8393996637735679
56,3,17,60,18,70.6458009337608,10.645800933760796,2.575,1.5852880658604989
56,3,18,80,24,40.503849693724064,39.496150306275936,1.889,0.9089042617136336
56,3,19,100,10,70.0000000000046,29.999999999995396,1.824,1.5707963267949998
56,3,20,100,20,79.62947761129846,20.370522388701545,1.29,1.7868812990917724
56,3,21,100,30,52.604903268835486,47.395096731164514,3.589,1.180451268944109
56,3,22,100,20,79.21386210361912,20.78613789638088,1.838,1.7775549089086053
56,3,23,100,30,84.06903164525117,15.93096835474884,1.624,1.8865046586509209
56,3,24,40,8,33.382897549636645,6.617102450363348,1.755,0.7491104692677085
56,3,25,60,6,64.66939486649923,4.669394866499232,1.556,1.4511778273192248
56,3,26,60,18,54.97617002928016,5.023829970719845,1.656,1.2336623706177852
56,3,27,40,8,38.55749431326291,1.442505686737093,1.522,0.8652281491098355
56,3,28,80,16,76.57029897059965,3.4297010294003485,1.225,1.7182334909229282
56,3,29,80,24,56.06196562415732,23.93803437584268,1.676,1.258027566790401
56,3,30,80,16,81.69607903612336,1.6960790361233649,1.656,1.833255726621259
56,3,31,80,8,62.2900822081088,17.7099177918912,3.055,1.3977861761178492
56,3,32,60,6,44.52709599314967,15.472904006850328,1.839,0.9991856975554753
56,3,33,80,8,79.43746235494102,0.5625376450589669,3.072,1.782572486814989
56,3,34,60,6,37.439389842043205,22.560610157956788,2.105,0.8401379434474804
56,3,35,60,12,46.497675810929465,13.502324189070531,2.55,1.0434054052615418
56,3,36,80,24,84.33829352894301,4.338293528943012,1.89,1.892546881191621
56,3,37,40,4,40.68225741480386,0.6822574148038569,1.958,0.9129077216128334
56,3,38,80,8,76.08669068498891,3.9133093150110905,1.424,1.707381346370858
56,3,39,40,4,34.249845542719655,5.7501544572803445,1.755,0.7685647367399514
56,3,40,40,8,31.013289900823754,8.98671009917625,1.405,0.6959365979719887
56,3,41,60,18,63.61452110349448,3.6145211034944817,1.324,1.4275065154312223
56,3,42,60,12,35.29907862412817,24.70092137587183,1.49,0.7921094720289255
56,3,43,80,16,74.00202301951231,5.997976980487692,1.427,1.6606015133491616
56,3,44,100,10,76.47550581255838,23.524494187441604,3.124,1.7161063374306924
56,3,45,40,4,23.47250261151561,16.52749738848439,2.49,0.5267217268978905
56,3,46,100,30,53.96163917690752,46.03836082309248,2.029,1.2108963515273987
56,3,47,60,6,26.203385853547328,33.79661414645267,1.689,0.5880026035477357
56,3,48,60,18,28.63281164557567,31.36718835442433,1.687,0.6425187908382914
56,3,49,60,12,37.86622517623898,22.133774823761012,1.254,0.8497161059489232
56,3,50,40,8,21.405910918220936,18.59408908177906,2.425,0.48034751774343165
56,3,51,100,30,87.40677170708312,12.593228292916876,1.524,1.961403370492661
56,3,52,80,16,62.042521765379846,17.957478234620154,1.675,1.392230932773587
56,3,53,40,12,24.71053354558883,15.289466454411167,1.688,0.5545030760936144
56,3,54,60,12,61.94741774361556,1.94741774361556,1.172,1.3900968035157188
56,3,55,40,12,34.24476072027872,5.75523927972128,1.623,0.7684506335911996
56,3,56,100,20,88.83399698913898,11.16600301086102,1.753,1.9934302309292629
56,3,57,40,12,44.342260967179435,4.342260967179428,3.655,0.9950380092718024
56,3,58,80,8,83.30212253148893,3.30212253148892,1.325,1.8692952583811602
56,3,59,80,16,88.20942213168327,8.209422131683267,1.74,1.979414803902122
56,3,60,80,8,50.025339723892216,29.974660276107784,1.938,1.1225659983565246
56,4,1,40,12,37.017171679287145,2.982828320712855,1.272,0.8306633900308618
56,4,2,60,6,56.6978774685203,3.3021225314796965,3.242,1.2722973952088403
56,4,3,60,18,38.87205415280239,21.12794584719761,2.423,0.8722868554027757
56,4,4,100,20,58.44329987384175,41.55670012615825,3.141,1.3114645823943323
56,4,5,40,4,40.03208221069682,0.0320822106968279,2.09,0.8983178241501985
56,4,6,80,8,52.44009011887016,27.55990988112984,2.275,1.1767528705073513
56,4,7,60,18,44.0867362458649,15.9132637541351,3.773,0.9893040479340001
56,4,8,60,12,42.92179099126297,17.078209008737034,1.741,0.9631627375504879
56,4,9,60,18,40.56027069724601,19.43972930275399,2.728,0.9101703460720103
56,4,10,60,6,52.65072940174426,7.3492705982557425,2.223,1.181479604961885
56,4,11,60,18,36.2123099381708,23.787690061829196,2.539,0.8126023347948145
56,4,12,40,4,40.23671658756403,0.2367165875640324,1.457,0.902909808829041
56,4,13,60,18,32.893841955444444,27.10615804455556,1.538,0.7381360873969142
56,4,14,80,24,63.7674707878949,16.232529212105092,1.531,1.4309386983232313
56,4,15,40,8,40.977632226525536,0.977632226525543,1.355,0.9195359168882642
56,4,16,60,12,57.27659018187815,2.723409818121852,1.269,1.2852836781290118
56,4,17,100,10,45.66449497512039,54.33550502487961,1.623,1.024708871026616
56,4,18,40,8,29.18153297148889,10.818467028511108,1.238,0.6548320685979844
56,4,19,100,20,57.24033368827867,42.759666311721325,1.257,1.2844700843151757
56,4,20,80,24,36.54671833281996,43.45328166718004,2.237,0.8201064416228755
56,4,21,40,12,36.064451738748176,3.935548261251824,1.941,0.8092844045585351
56,4,22,60,12,38.42121527611432,21.578784723885676,2.038,0.8621700546673762
56,4,23,100,30,43.558309551367074,56.441690448632926,2.258,0.9774461806383209
56,4,24,80,8,39.040111372689275,40.959888627310725,1.924,0.8760580505983426
56,4,25,80,16,36.61710245037719,43.38289754962281,2.508,0.8216858575274985
56,4,26,40,12,29.06296509882739,10.937034901172607,1.456,0.6521714117572335
56,4,27,40,8,30.603608400010316,9.396391599989682,1.624,0.6867433665915093
56,4,28,100,30,56.95009060330382,43.04990939669618,1.375,1.27795704471866
56,4,29,100,10,88.09905237835491,11.900947621645088,1.823,1.9769381124290155
56,4,30,40,12,26.08564931357648,13.914350686423516,1.338,0.5853606017689392
56,4,31,100,10,51.706454541096015,48.29354545890398,1.124,1.160290126639156
56,4,32,60,6,39.040111372689275,20.95988862731073,2.358,0.8760580505983426
56,4,33,80,24,74.50550838502933,5.49449161497067,1.757,1.6718996985312922
56,4,34,80,8,39.4711826578971,40.5288173421029,1.505,0.885731267618217
56,4,35,40,12,30.23293718280988,9.76706281719012,1.572,0.6784255239282658
56,4,36,40,4,41.281252704880735,1.2812527048807425,3.191,0.926349144490265
56,4,37,80,8,77.25481128607893,2.745188713921067,2.539,1.7335939113629388
56,4,38,60,6,49.431717677330816,10.568282322669177,3.959,1.109245150781623
56,4,39,40,8,36.923469059630506,3.0765309403694943,2.625,0.8285607081627516
56,4,41,80,8,60.8726803544281,19.1273196455719,2.625,1.3659797528985074
56,4,42,40,8,33.06368106067437,6.9363189393256315,1.592,0.7419472680060756
56,4,43,100,20,78.50643807238681,21.493561927613168,1.341,1.7616803507693746
56,4,44,100,30,82.17417652742965,17.82582347257035,1.889,1.843984209238313
56,4,45,100,10,54.986555343486394,45.013444656513606,1.277,1.2338954165236102
56,4,46,100,30,41.537658330232965,58.462341669767035,1.506,0.9321028732684483
56,4,47,80,24,64.75576597256169,15.244234027438308,1.475,1.453115990406998
56,4,48,80,16,47.21323667972035,32.78676332027965,1.74,1.0594625536086115
56,4,49,60,6,34.849955502814566,25.150044497185437,2.505,0.782031172754096
56,4,50,80,24,79.21386210361912,0.7861378963808789,1.607,1.7775549089086053
56,4,51,40,4,45.62534177204383,5.625341772043825,3.005,1.0238302752041173
56,4,52,60,12,50.26656308093128,9.73343691906872,1.79,1.1279790378304402
56,4,53,100,20,78.338073524865,21.661926475135004,1.306,1.7579022591578066
56,4,54,100,10,51.12740417400349,48.87259582599651,1.589,1.1472962667868962
56,4,55,80,16,62.50016983874013,17.499830161259865,1.073,1.4025005315250025
56,4,56,100,20,46.65238088964352,53.34761911035648,1.875,1.0468769791098351
56,4,57,80,16,51.584104879467006,28.415895120533,1.065,1.157544606652421
56,4,58,40,4,27.09334842702978,12.906651572970215,1.508,0.6079733169964666
56,4,59,80,16,33.339083989269625,46.660916010730375,1.305,0.748127295272161
56,4,60,60,12,44.208137657258895,15.791862342741096,1.79,0.9920282892352202
57,1,1,40,12,28.88679014071477,11.113209859285234,4.174,0.6482180549418541
57,1,3,60,6,89.35687577516684,29.356875775166852,4.395,2.0051636034499993
57,1,4,60,12,59.1847807333656,0.8152192666344006,5.371,1.328103373973315
57,1,5,60,6,81.58599335966643,21.585993359666432,5.407,1.8307854098182408
57,1,6,80,16,108.65452929123497,28.654529291234965,2.705,2.4382019357185767
57,1,10,80,24,92.51744071692175,12.517440716921756,3.721,2.076086514894361
57,1,11,60,12,110.15202538240447,50.15202538240448,2.805,2.4718056694242736
57,1,12,100,30,122.12587905001624,22.12587905001624,2.411,2.7404983174051902
57,1,14,60,6,74.81587111043699,14.815871110437,3.156,1.678864221803355
57,1,16,80,8,102.78106898050194,22.781068980501946,3.544,2.3064017945517907
57,1,17,40,12,25.79880074632128,14.201199253678723,1.526,0.5789237349719272
57,1,18,60,12,77.18659030521012,17.186590305210117,3.361,1.7320630361320948
57,1,19,80,8,63.0212904106412,16.9787095893588,3.193,1.4141944498129948
57,1,20,100,10,85.21461624675223,14.785383753247771,3.171,1.9122115169947873
57,1,22,100,20,92.9498887572088,7.050111242791175,3.014,2.085790626225969
57,1,24,60,18,49.064901964599386,10.935098035400612,1.68,1.1010138254363488
57,1,25,60,6,54.56834593469691,5.431654065303093,2.833,1.2245108193356447
57,1,26,80,16,69.16322729494479,10.83677270505521,1.963,1.5520191912025687
57,1,27,100,20,87.87412094998835,12.125879050011632,1.826,1.9718906629796025
57,1,28,100,30,99.86920354608492,0.1307964539150816,2.706,2.241059687001744
57,1,29,40,12,27.64041606043192,12.359583939568084,2.11,0.6202494859829876
57,1,30,60,18,45.58534703008236,14.41465296991764,1.821,1.0229327952932001
57,1,31,80,16,55.861540934568936,24.138459065431064,2.106,1.2535300472731947
57,1,32,80,24,77.39415599165521,2.6058440083447887,2.034,1.7367207992440465
57,1,33,60,18,55.79355041793725,4.206449582062746,1.927,1.2520043436477384
57,1,34,80,8,79.33349641147032,0.6665035885296788,3.089,1.7802394964990527
57,1,35,60,6,45.84667802062072,14.153321979379283,2.457,1.028797049007705
57,1,36,100,10,81.99501435902276,18.004985640977225,2.657,1.8399638195806822
57,1,37,40,8,22.417445373775063,17.582554626224933,3.656,0.5030462978464446
57,1,38,80,8,47.946140833642914,32.053859166357086,2.487,1.0759088843639584
57,1,39,40,4,25.255371781778592,14.744628218221408,2.064,0.5667292175236757
57,1,40,40,12,54.61642292843224,14.616422928432245,2.243,1.2255896645522562
57,1,41,100,20,111.36613908825056,11.366139088250565,2.106,2.4990503172736216
57,1,42,40,8,46.0605991223746,6.0605991223745965,2.316,1.0335974273056894
57,1,43,60,18,52.422836372599264,7.577163627400736,2.521,1.1763656973464118
57,1,44,100,30,91.6764321457915,8.323567854208505,1.927,2.0572143266895835
57,1,45,60,18,43.796614146466496,16.203385853533504,2.422,0.982793723247471
57,1,46,80,24,68.94917160233385,11.050828397666152,1.701,1.5472157926928143
57,1,47,100,10,82.22431419901967,17.775685800980312,1.632,1.8451092959578508
57,1,48,40,4,33.16965799303391,6.830342006966092,1.805,0.744325384807152
57,1,49,60,12,59.1340851966402,0.8659148033598,1.356,1.326965768789413
57,1,50,80,16,90.5682823226784,10.5682823226784,1.945,2.0323475028083773
57,1,51,100,10,83.99812163198244,16.001878368017543,2.4,1.884913441674128
57,1,52,100,20,106.0430993842267,6.043099384226707,1.892,2.3796015856384205
57,1,53,100,30,88.440212606883,11.559787393117004,2.566,1.9845937300550216
57,1,54,40,4,34.26469736320128,5.735302636798721,2.213,0.7688980108122193
57,1,55,100,30,78.7966141464642,21.203385853535806,2.132,1.7681918866448678
57,1,56,80,24,82.94820806860065,2.9482080686006498,2.222,1.8613534364053816
57,1,57,100,10,96.6924019886586,3.307598011341412,1.692,2.1697724267537213
57,1,58,40,4,33.47445292507453,6.52554707492547,2.088,0.751164967088225
57,1,59,80,8,93.64098531916628,13.64098531916629,3.366,2.101298796811446
57,1,60,60,12,49.72328078953431,10.2767192104657,1.425,1.115787811719882
57,2,1,60,12,92.435830006258,32.43583000625799,2.905,2.0742551748295366
57,2,2,40,4,39.3963916000035,0.603608399996503,2.822,0.8840529602036973
57,2,3,60,6,89.43203141998347,29.43203141998348,2.922,2.0068500921759402
57,2,4,40,4,51.194027774803146,11.194027774803146,3.571,1.14879129689281
57,2,5,80,8,101.69393533082936,21.69393533082936,3.022,2.2820065724997787
57,2,6,60,12,76.978709589368,16.97870958936801,2.121,1.7273982037770048
57,2,7,60,18,97.33965538024512,37.33965538024512,1.76,2.184296758896716
57,2,8,60,6,70.21322030624155,10.213220306241553,2.417,1.575580979278358
57,2,9,60,18,55.46539327373021,4.534606726269786,2.061,1.244640514551568
57,2,10,100,20,89.08078853367222,10.919211466327766,1.748,1.9989682202383607
57,2,11,100,10,89.2695537757615,10.730446224238504,4.476,2.003204102365509
57,2,12,40,12,37.175633851099946,2.8243661489000544,3.896,0.8342192728511402
57,2,13,40,4,50.296498175442814,10.29649817544282,2.366,1.1286507797804541
57,2,14,100,30,89.08078853367222,10.919211466327766,1.588,1.9989682202383607
57,2,15,60,12,87.95835771949454,27.95835771949456,2.122,1.973780931667051
57,2,16,100,10,102.93562571179729,2.9356257117972855,2.107,2.3098700394917926
57,2,17,80,8,80.86489632813057,0.8648963281305839,1.908,1.8146040302696802
57,2,18,100,20,110.72813596832177,10.728135968321764,2.227,2.4847335607412244
57,2,19,60,18,81.2675695520815,21.26756955208151,1.762,1.8236399962851197
57,2,20,80,24,85.1888862417122,5.188886241712197,2.396,1.9116341370318546
57,2,21,80,16,40.334233896273645,39.66576610372636,1.688,0.9050980921193265
57,2,22,80,24,63.066167922223386,16.933832077776614,3.538,1.4152014988179804
57,2,23,60,18,51.597500272904995,8.402499727095005,1.626,1.1578451985782547
57,2,24,40,12,32.13377482377483,7.866225176225171,2.058,0.7210802208462832
57,2,25,40,8,30.66244327228867,9.337556727711329,2.057,0.6880636180381132
57,2,26,100,20,84.14140209700818,15.858597902991816,2.058,1.888128647790755
57,2,27,60,12,43.233263828307194,16.766736171692813,2.147,0.970152171669423
57,2,28,60,18,60.20957181427842,0.2095718142784193,2.25,1.351099632053744
57,2,29,80,24,95.2870444019319,15.28704440193188,1.783,2.1382362762528118
57,2,30,80,8,78.37779768015807,1.622202319841932,2.594,1.7587936671180835
57,2,31,100,20,86.40796593875491,13.5920340612451,2.124,1.938990221463068
57,2,32,40,12,39.06637146632957,0.9336285336704292,3.334,0.8766473257216492
57,2,33,100,30,90.46962410862128,9.530375891378725,3.138,2.0301336176619618
57,2,34,80,16,64.06512449137396,15.934875508626035,2.329,1.4376180318101142
57,2,35,60,6,46.916730058234315,13.083269941765693,1.406,1.0528089605814597
57,2,36,100,10,82.05154891044499,17.94845108955502,1.793,1.8412324519479828
57,2,37,60,12,88.90353831795414,28.903538317954144,2.34,1.9949907346987386
57,2,38,40,8,49.90474671467138,9.904746714671388,2.436,1.11985989755765
57,2,39,100,30,108.44416243374462,8.444162433744625,2.58,2.4334813144753595
57,2,40,100,10,87.65776609583565,12.34223390416436,3.117,1.967035671405498
57,2,41,100,30,111.82504335681936,11.825043356819378,2.66,2.509348104979599
57,2,42,80,24,83.60998211787401,3.609982117874011,2.234,1.876203611344907
57,2,43,100,20,70.0000000000046,29.999999999995396,2.988,1.5707963267949998
57,2,44,100,10,63.49928009934948,36.50071990065052,3.955,1.4249205133454061
57,2,45,40,4,35.745137640088174,4.254862359911826,3.461,0.8021190129404072
57,2,46,80,16,78.75500502310707,1.24499497689294,2.934,1.767258180100146
57,2,48,80,24,53.04334817728765,26.956651822712345,3.584,1.1902899496826602
57,2,49,80,8,59.031284013545935,20.968715986454058,2.814,1.3246589156352035
57,2,50,40,12,34.4250205013564,5.5749794986436,1.622,0.7724956536195663
57,2,51,100,30,85.7090421029011,14.290957897098904,2.721,1.923306407262088
57,2,52,60,6,50.35512371377418,9.644876286225823,2.7,1.1299663337842725
57,2,53,80,16,55.93096835475805,24.06903164524195,3.894,1.2550879949390792
57,2,54,40,8,26.850892758670327,13.149107241329672,2.184,0.6025326245211863
57,2,55,40,12,28.343097425153655,11.65690257484634,3.108,0.6360176189345893
57,2,56,60,6,82.37254039041278,22.37254039041278,2.691,1.8484354839146377
57,2,57,80,16,69.78779501317388,10.212204986826125,3.356,1.566034458025839
57,2,58,40,4,20.85093414083005,19.14906585916995,1.967,0.4678938679808306
57,2,59,80,8,41.80257064866052,38.19742935133948,2.472,0.9380474917928586
57,2,60,40,8,36.62783779300869,3.3721622069913053,3.021,0.8219267580528191
57,3,1,60,18,42.57838766770197,17.421612332298025,2.271,0.9554567849896481
57,3,2,100,20,88.31842730114369,11.681572698856314,1.922,1.9818608741848374
57,3,3,40,4,27.401344405149786,12.598655594850214,2.643,0.6148847305835882
57,3,4,40,8,13.938034375856503,26.061965624143497,3.041,0.31276876000480563
57,3,5,100,30,63.47546418845832,36.52453581154168,2.349,1.4243860855547332
57,3,6,60,12,42.08800989173179,17.911990108268213,1.881,0.9444527334291366
57,3,7,100,20,89.73343691907793,10.266563080922054,1.894,2.0136136157595597
57,3,8,100,10,60.65324856689952,39.34675143310048,2.566,1.3610557151009084
57,3,9,80,24,72.05216030865763,7.947839691342367,2.427,1.6168466964353778
57,3,10,80,8,78.92074581445607,1.079254185543931,2.233,1.7709773947608758
57,3,11,40,4,30.326328699733708,9.67367130026629,1.861,0.6805212246673765
57,3,12,40,8,43.91236293568858,3.9123629356885767,2.161,0.9853911200037712
57,3,13,80,24,79.36375386802133,0.6362461319786802,2.306,1.780918472236317
57,3,14,100,30,91.58997602304989,8.410023976950129,1.939,2.055274255831992
57,3,15,60,6,71.47089810131536,11.470898101315356,3.55,1.6038032030039788
57,3,16,100,20,95.09391095182689,4.906089048173129,1.489,2.133902371767009
57,3,17,60,12,44.95234417282437,15.047655827175632,1.662,1.0087282443927499
57,3,18,60,6,69.78880070891667,9.78880070891667,1.971,1.566057025785534
57,3,19,60,18,51.02266094786964,8.977339052130361,1.534,1.1449458342887864
57,3,20,60,12,63.246925870129765,3.246925870129772,1.662,1.419257697683842
57,3,21,40,8,48.66893681463006,8.668936814630058,1.977,1.0921283882490544
57,3,22,80,16,74.15884124468161,5.841158755318375,3.178,1.664120506093025
57,3,23,60,12,60.255371781776304,0.2553717817763043,1.821,1.3521273809210728
57,3,24,60,18,54.99663071841435,5.003369281585648,2.599,1.2341215074082947
57,3,25,40,8,35.00000000000692,4.999999999993079,2.294,0.7853981633976037
57,3,26,100,30,80.50494309867909,19.495056901320908,1.918,1.806526698689104
57,3,27,100,20,74.88444998665966,25.115550013340325,2.655,1.6804031281871592
57,3,28,80,16,87.87412094998835,7.874120949988367,2.166,1.9718906629796025
57,3,29,80,8,95.27147708792704,15.271477087927067,2.106,2.137886946543428
57,3,31,40,12,39.50118897203112,0.4988110279688839,1.673,0.8864046077328224
57,3,32,80,16,76.73877200353267,3.2612279964673405,2.767,1.7220140169414309
57,3,33,100,10,65.37030932603017,34.62969067396983,2.887,1.4669063110110623
57,3,34,40,4,24.0478600832338,15.9521399167662,1.945,0.5396327183717324
57,3,35,80,16,39.23136935745536,40.76863064254464,2.433,0.8803498697403533
57,3,36,40,4,24.667326067305893,15.332673932694108,1.691,0.55353350254823
57,3,37,40,12,14.338293528947617,25.661706471052383,2.009,0.32175055439682787
57,3,38,80,8,60.78613789639009,19.213862103609912,2.883,1.3640377446813945
57,3,39,80,16,78.34896050605298,1.6510394939470243,2.089,1.7581465624443777
57,3,40,60,6,94.59765741621432,34.597657416214325,2.743,2.1227664684684493
57,3,41,80,8,69.78677969376767,10.213220306232328,2.687,1.566011674311642
57,3,42,80,24,79.33349641147032,0.6665035885296788,2.249,1.7802394964990527
57,3,43,100,10,91.60972054283263,8.390279457167367,2.207,2.0557173218198352
57,3,44,40,12,43.1491072413435,3.1491072413435006,1.901,0.9682637022740206
57,3,45,60,12,36.05012103114706,23.949878968852943,1.721,0.8089628242319606
57,3,46,40,8,46.36580359215867,6.36580359215867,2.046,1.0404461995922352
57,3,47,100,30,47.25828845075847,52.74171154924153,1.936,1.060473512986644
57,3,48,60,6,49.24204446896252,10.75795553103748,1.988,1.1049888939388184
57,3,49,100,10,78.96289465859081,21.037105341409173,1.956,1.7719232126115256
57,3,50,100,30,93.50232418907976,6.497675810920241,1.696,2.098187248328458
57,3,51,80,8,101.28261117426504,21.282611174265057,1.906,2.272776480010447
57,3,52,40,4,33.2868680964114,6.713131903588604,1.455,0.746955573376418
57,3,53,40,12,30.528817342116714,9.47118265788329,1.807,0.6850650591769896
57,3,54,100,10,95.57254353688069,4.427456463119327,1.778,2.144642861859679
57,3,55,80,24,79.04838199917992,0.9516180008200904,1.655,1.773841544048452
57,3,56,100,20,109.30872405721108,9.308724057211066,1.995,2.45288203193863
57,3,57,60,6,82.75966631173054,22.759666311730555,2.633,1.857122569274824
57,3,58,40,12,56.37935632192445,16.379356321924448,1.672,1.2651497973934223
57,3,59,60,18,77.97752654354572,17.977526543545736,2.029,1.749811603816474
57,3,60,80,24,89.80482393701456,9.80482393701456,1.556,2.0152155366960693
57,4,1,60,12,45.47293962930422,14.52706037069578,3.856,1.020410379118245
57,4,2,40,12,35.30109936434653,4.698900635653473,1.868,0.7921548173333883
57,4,3,40,4,48.864232858197965,8.864232858197965,2.111,1.0965108212186836
57,4,4,100,30,84.53753236861104,15.46246763138896,3.299,1.8970177902988412
57,4,5,100,10,94.55582154027422,5.4441784597257765,1.917,2.1218276736076644
57,4,6,80,8,66.80714560087837,13.192854399121629,2.205,1.4991488416215941
57,4,7,60,6,81.42461193480705,21.424611934807047,2.722,1.827164019112783
57,4,8,60,12,54.06131517899543,5.938684821004571,2.983,1.2131330757838172
57,4,9,100,10,91.78491521734728,8.215084782652724,1.917,2.0596486811227157
57,4,10,100,30,113.4438770484946,13.4438770484946,2.65,2.5456746480735313
57,4,11,60,6,47.763943575355405,12.236056424644588,3.307,1.071820387448671
57,4,12,40,8,27.64041606043192,12.359583939568084,1.59,0.6202494859829876
57,4,13,60,18,44.629477611300736,15.370522388699255,1.739,1.0014831356943754
57,4,14,80,8,53.56057851508636,26.43942148491364,2.246,1.201896571321533
57,4,15,100,30,89.98214327286726,10.017856727132738,2.471,2.0191945732878858
57,4,16,60,18,78.12904784532861,18.12904784532861,3.2,1.7532117338774988
57,4,17,80,24,66.64308970677601,13.35691029322399,2.8,1.4954674359666646
57,4,18,40,4,77.70001569801269,37.700015698012685,2.587,1.7435842750049162
57,4,19,80,16,86.68157269886322,6.681572698863221,3.979,1.9451299428025592
57,4,20,60,6,63.55946936677701,3.5594693667770088,1.2,1.4262711573480866
57,4,21,40,12,46.708912879698794,6.708912879698786,1.688,1.0481455540001956
57,4,22,40,4,52.32400177242461,12.324001772424609,2.255,1.1741478541047747
57,4,23,40,12,70.59679535618545,30.59679535618545,2.156,1.5841883832712447
57,4,24,100,10,79.56556987873277,20.43443012126724,2.087,1.7854472129265155
57,4,25,60,18,62.22812203517026,2.228122035170258,1.733,1.3963957930884285
57,4,26,80,16,82.40197458961046,2.401974589610461,2.106,1.8490959858000933
57,4,27,40,8,39.14344657081848,0.8565534291815168,1.984,0.8783768870219139
57,4,28,80,16,86.08761798618438,6.087617986184398,2.121,1.9318016302174388
57,4,29,100,10,105.73530263680794,5.735302636807944,1.906,2.372694642777781
57,4,30,100,20,109.06735060160628,9.06735060160628,2.638,2.4474656242607757
57,4,31,40,4,31.601428717918992,8.398571282081008,2.557,0.7091344021653987
57,4,32,80,8,80.52052912871338,0.5205291287133775,2.124,1.8068764483852062
57,4,33,60,6,102.09448734596651,42.09448734596653,2.788,2.2909949387007464
57,4,34,40,8,39.22447420292804,0.775525797071964,1.707,0.8801951428345792
